"turno","fontes","clima","estacao","diaUtil","naMedia"
"manha","ad campaign","claro","outono","sim","No"
"manha","web","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","twitter","claro","outono","sim","Yes"
"tarde","twitter","claro","outono","sim","No"
"tarde","facebook page","claro","outono","sim","No"
"tarde","web","claro","outono","sim","No"
"tarde","web","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"noite","facebook page","claro","outono","sim","No"
"noite",NA,"claro","outono","sim","No"
"noite","facebook page","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","web","claro","outono","sim","No"
"noite","facebook page","claro","outono","sim","Yes"
"noite","web","claro","outono","sim","Yes"
"noite","direct","claro","outono","sim","Yes"
"noite","facebook page","claro","outono","sim","Yes"
"noite","blog","claro","outono","sim","Yes"
"manha","web","nublado","outono","sim","Yes"
"manha","web","claro","outono","sim","No"
"manha","ad campaign","nublado","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"manha","web","claro","outono","sim","No"
"manha","twitter","nublado","outono","sim","No"
"manha","twitter","nublado","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","Yes"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde",NA,"claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","web","nublado","outono","sim","No"
"noite","direct","garoando","outono","sim","No"
"noite","direct","garoando","outono","sim","No"
"noite","ad campaign","garoando","outono","nao","No"
"noite","ad campaign","garoando","outono","nao","No"
"noite","ad campaign","nublado","outono","nao","No"
"noite","web","nublado","outono","nao","Yes"
"noite","web","nublado","outono","nao","Yes"
"noite","direct","claro","outono","nao","Yes"
"manha","ad campaign","claro","outono","nao","Yes"
"manha","direct","claro","outono","nao","Yes"
"manha","twitter","claro","outono","nao","Yes"
"manha","web","claro","outono","nao","No"
"manha","ad campaign","claro","outono","nao","No"
"manha","web","claro","outono","nao","No"
"manha","ad campaign","claro","outono","nao","No"
"tarde","ad campaign","claro","outono","nao","No"
"tarde","ad campaign","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde","ad campaign","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde","ad campaign","claro","outono","nao","No"
"tarde","ad campaign","claro","outono","nao","No"
"noite","twitter","claro","outono","nao","No"
"noite","web","claro","outono","nao","No"
"noite",NA,"claro","outono","nao","No"
"noite","web","claro","outono","nao","No"
"noite","facebook page","claro","outono","nao","No"
"noite","web","claro","outono","nao","No"
"noite","facebook page","claro","outono","nao","No"
"noite","web","claro","outono","nao","Yes"
"noite","web","claro","outono","nao","Yes"
"noite","ad campaign","claro","outono","nao","Yes"
"manha","ad campaign","claro","outono","nao","Yes"
"manha","ad campaign","claro","outono","nao","Yes"
"manha","facebook page","claro","outono","nao","Yes"
"manha","facebook page","claro","outono","nao","No"
"manha","ad campaign","claro","outono","nao","No"
"manha","ad campaign","claro","outono","nao","No"
"manha","direct","claro","outono","nao","No"
"tarde","ad campaign","claro","outono","nao","No"
"tarde","direct","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde",NA,"claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"noite","web","claro","outono","nao","No"
"noite","twitter","claro","outono","nao","No"
"noite","facebook page","claro","outono","nao","No"
"noite","ad campaign","garoando","outono","nao","No"
"noite","ad campaign","nublado","outono","sim","No"
"noite","web","nublado","outono","sim","Yes"
"noite","web","nublado","outono","sim","Yes"
"noite","ad campaign","nublado","outono","sim","Yes"
"noite","blog","nublado","outono","sim","Yes"
"noite","blog","nublado","outono","sim","No"
"manha","facebook page","claro","outono","sim","Yes"
"manha","web","claro","outono","sim","No"
"manha","web","claro","outono","sim","No"
"manha","blog","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","Yes"
"manha","web","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"tarde","web","claro","outono","sim","Yes"
"tarde","ad campaign","claro","outono","sim","Yes"
"tarde","ad campaign","claro","outono","sim","Yes"
"tarde","web","claro","outono","sim","No"
"tarde","direct","claro","outono","sim","No"
"tarde","web","claro","outono","sim","No"
"tarde","facebook page","claro","outono","sim","No"
"noite","twitter","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","web","claro","outono","sim","No"
"noite","twitter","claro","outono","sim","Yes"
"noite","facebook page","claro","outono","sim","Yes"
"noite","direct","claro","outono","sim","Yes"
"noite","web","claro","outono","sim","Yes"
"noite","ad campaign","claro","outono","sim","Yes"
"manha","direct","claro","outono","sim","Yes"
"manha","direct","claro","outono","sim","No"
"manha","twitter","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"manha","twitter","claro","outono","sim","No"
"manha","direct","claro","outono","sim","No"
"manha","blog","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","web","nublado","outono","sim","No"
"tarde","ad campaign","nublado","outono","sim","No"
"tarde","facebook page","nublado","outono","sim","No"
"tarde","blog","nublado","outono","sim","No"
"tarde","web","nublado","outono","sim","No"
"noite","direct","garoando","outono","sim","No"
"noite","ad campaign","nublado","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","twitter","claro","outono","nao","No"
"noite","ad campaign","claro","outono","nao","No"
"noite","ad campaign","claro","outono","nao","No"
"noite","ad campaign","claro","outono","nao","Yes"
"noite","ad campaign","claro","outono","nao","Yes"
"noite","ad campaign","claro","outono","nao","Yes"
"manha","direct","claro","outono","nao","Yes"
"manha","web","claro","outono","nao","Yes"
"manha","ad campaign","claro","outono","nao","Yes"
"manha","twitter","claro","outono","nao","No"
"manha","twitter","claro","outono","nao","No"
"manha","facebook page","claro","outono","nao","No"
"manha","web","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde",NA,"claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde","facebook page","claro","outono","nao","No"
"tarde","ad campaign","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"noite","ad campaign","claro","outono","nao","No"
"noite","web","claro","outono","nao","No"
"noite","ad campaign","claro","outono","nao","No"
"noite","web","nublado","outono","nao","No"
"noite","facebook page","claro","outono","sim","No"
"noite","web","claro","outono","sim","Yes"
"noite","facebook page","claro","outono","sim","Yes"
"noite","web","claro","outono","sim","Yes"
"noite","ad campaign","claro","outono","sim","Yes"
"noite","ad campaign","claro","outono","sim","Yes"
"manha","web","claro","outono","sim","Yes"
"manha","facebook page","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"manha","web","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","web","claro","outono","sim","Yes"
"tarde","web","claro","outono","sim","Yes"
"tarde","web","claro","outono","sim","No"
"tarde","facebook page","claro","outono","sim","No"
"tarde","ad campaign","nublado","outono","sim","No"
"tarde","web","nublado","outono","sim","No"
"noite","web","nublado","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","web","claro","outono","sim","Yes"
"noite","web","claro","outono","sim","Yes"
"noite","web","nublado","outono","sim","Yes"
"noite","ad campaign","claro","outono","sim","Yes"
"noite","direct","claro","outono","sim","Yes"
"manha","web","claro","outono","sim","Yes"
"manha","direct","claro","outono","sim","No"
"manha","direct","claro","outono","sim","No"
"manha","web","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"manha","twitter","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"tarde","facebook page","claro","outono","sim","No"
"tarde","direct","claro","outono","sim","Yes"
"tarde","web","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","blog","claro","outono","sim","No"
"tarde","web","claro","outono","sim","No"
"noite","web","claro","outono","sim","No"
"noite","direct","claro","outono","sim","No"
"noite","ad campaign","claro","outono","sim","No"
"noite","facebook page","claro","outono","sim","No"
"noite","web","claro","outono","nao","No"
"noite","web","claro","outono","nao","No"
"noite","web","claro","outono","nao","No"
"noite","ad campaign","claro","outono","nao","Yes"
"noite","blog","claro","outono","nao","Yes"
"noite","facebook page","claro","outono","nao","Yes"
"manha","direct","claro","outono","nao","Yes"
"manha","web","claro","outono","nao","Yes"
"manha","ad campaign","claro","outono","nao","Yes"
"manha","ad campaign","claro","outono","nao","No"
"manha","twitter","claro","outono","nao","No"
"manha","web","claro","outono","nao","No"
"manha","web","claro","outono","nao","No"
"tarde","ad campaign","nublado","outono","nao","No"
"tarde","web","nublado","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde","ad campaign","claro","outono","nao","No"
"tarde","web","claro","outono","nao","Yes"
"tarde","web","claro","outono","nao","Yes"
"tarde","web","claro","outono","nao","No"
"noite","ad campaign","claro","outono","nao","No"
"noite","ad campaign","claro","outono","nao","No"
"noite","twitter","claro","outono","nao","No"
"noite","web","claro","outono","nao","No"
"noite","direct","claro","outono","nao","No"
"noite","twitter","claro","outono","nao","No"
"noite",NA,"claro","outono","nao","No"
"noite","web","claro","outono","nao","Yes"
"noite","twitter","claro","outono","nao","Yes"
"noite","web","claro","outono","nao","Yes"
"manha","web","claro","outono","nao","Yes"
"manha","ad campaign","claro","outono","nao","Yes"
"manha","ad campaign","claro","outono","nao","Yes"
"manha","blog","claro","outono","nao","No"
"manha","direct","claro","outono","nao","No"
"manha","ad campaign","claro","outono","nao","No"
"manha","web","claro","outono","nao","No"
"tarde","web","claro","outono","nao","No"
"tarde","twitter","claro","outono","nao","No"
"tarde","ad campaign","garoando","outono","nao","No"
"tarde","ad campaign","nublado","outono","nao","No"
"tarde","web","claro","outono","nao","Yes"
"tarde","web","claro","outono","nao","Yes"
"tarde","ad campaign","claro","outono","nao","Yes"
"noite","web","claro","outono","nao","No"
"noite","direct","claro","outono","nao","No"
"noite","web","garoando","outono","nao","No"
"noite","web","garoando","outono","nao","No"
"noite","ad campaign","nublado","outono","sim","No"
"noite","web","garoando","outono","sim","Yes"
"noite","ad campaign","garoando","outono","sim","Yes"
"noite","web","garoando","outono","sim","Yes"
"noite","ad campaign","garoando","outono","sim","Yes"
"noite","web","nublado","outono","sim","Yes"
"manha","ad campaign","garoando","outono","sim","Yes"
"manha","twitter","garoando","outono","sim","No"
"manha","ad campaign","nublado","outono","sim","No"
"manha","ad campaign","nublado","outono","sim","No"
"manha","direct","nublado","outono","sim","No"
"manha","web","nublado","outono","sim","No"
"manha","direct","nublado","outono","sim","No"
"tarde","ad campaign","nublado","outono","sim","Yes"
"tarde","facebook page","nublado","outono","sim","Yes"
"tarde","direct","nublado","outono","sim","Yes"
"tarde","facebook page","claro","outono","sim","No"
"tarde","twitter","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","direct","claro","outono","sim","No"
"noite","facebook page","nublado","outono","sim","No"
"noite","direct","nublado","outono","sim","No"
"noite","ad campaign","nublado","outono","sim","No"
"noite","web","nublado","outono","sim","No"
"noite","web","claro","outono","sim","No"
"noite","facebook page","claro","outono","sim","Yes"
"noite","web","claro","outono","sim","Yes"
"noite","ad campaign","claro","outono","sim","Yes"
"noite","ad campaign","claro","outono","sim","Yes"
"noite","web","claro","outono","sim","No"
"manha","web","nublado","outono","sim","No"
"manha","web","nublado","outono","sim","No"
"manha",NA,"claro","outono","sim","No"
"manha","web","claro","outono","sim","No"
"manha","twitter","claro","outono","sim","No"
"manha","ad campaign","claro","outono","sim","No"
"manha","web","claro","outono","sim","No"
"tarde","web","claro","outono","sim","Yes"
"tarde","ad campaign","claro","outono","sim","Yes"
"tarde","ad campaign","claro","outono","sim","Yes"
"tarde","web","claro","outono","sim","No"
"tarde","ad campaign","claro","outono","sim","No"
"tarde","web","garoando","outono","sim","No"
"tarde","web","garoando","outono","sim","No"
"noite","direct","garoando","outono","sim","No"
"noite","twitter","garoando","outono","sim","No"
"noite","twitter","nublado","outono","sim","No"
"noite","web","nublado","outono","sim","No"
"noite","ad campaign","nublado","outono","sim","No"
"noite","ad campaign","claro","outono","sim","Yes"
"noite","ad campaign","claro","outono","sim","Yes"
"noite","web","claro","outono","sim","Yes"
